compressor_name,abs,FILE
SZ,0.001,halo_abs_1.png
SZ,0.001025641,halo_abs_2.png
SZ,0.001051282,halo_abs_3.png
SZ,0.001076923,halo_abs_4.png
SZ,0.001102564,halo_abs_5.png
SZ,0.001128205,halo_abs_6.png
SZ,0.001153846,halo_abs_7.png
SZ,0.001179487,halo_abs_8.png
SZ,0.001205128,halo_abs_9.png
SZ,0.001230769,halo_abs_10.png
SZ,0.00125641,halo_abs_11.png
SZ,0.001282051,halo_abs_12.png
SZ,0.001307692,halo_abs_13.png
SZ,0.001333333,halo_abs_14.png
SZ,0.001358974,halo_abs_15.png
SZ,0.001384615,halo_abs_16.png
SZ,0.001410256,halo_abs_17.png
SZ,0.001435897,halo_abs_18.png
SZ,0.001461538,halo_abs_19.png
SZ,0.001487179,halo_abs_20.png
SZ,0.001512821,halo_abs_21.png
SZ,0.001538462,halo_abs_22.png
SZ,0.001564103,halo_abs_23.png
SZ,0.001589744,halo_abs_24.png
SZ,0.001615385,halo_abs_25.png
SZ,0.001641026,halo_abs_26.png
SZ,0.001666667,halo_abs_27.png
SZ,0.001692308,halo_abs_28.png
SZ,0.001717949,halo_abs_29.png
SZ,0.00174359,halo_abs_30.png
SZ,0.001769231,halo_abs_31.png
SZ,0.001794872,halo_abs_32.png
SZ,0.001820513,halo_abs_33.png
SZ,0.001846154,halo_abs_34.png
SZ,0.001871795,halo_abs_35.png
SZ,0.001897436,halo_abs_36.png
SZ,0.001923077,halo_abs_37.png
SZ,0.001948718,halo_abs_38.png
SZ,0.001974359,halo_abs_39.png
SZ,0.002,halo_abs_40.png
SZ,0.002025641,halo_abs_41.png
SZ,0.002051282,halo_abs_42.png
SZ,0.002076923,halo_abs_43.png
SZ,0.002102564,halo_abs_44.png
SZ,0.002128205,halo_abs_45.png
SZ,0.002153846,halo_abs_46.png
SZ,0.002179487,halo_abs_47.png
SZ,0.002205128,halo_abs_48.png
SZ,0.002230769,halo_abs_49.png
SZ,0.00225641,halo_abs_50.png
SZ,0.002282051,halo_abs_51.png
SZ,0.002307692,halo_abs_52.png
SZ,0.002333333,halo_abs_53.png
SZ,0.002358974,halo_abs_54.png
SZ,0.002384615,halo_abs_55.png
SZ,0.002410256,halo_abs_56.png
SZ,0.002435897,halo_abs_57.png
SZ,0.002461538,halo_abs_58.png
SZ,0.002487179,halo_abs_59.png
SZ,0.002512821,halo_abs_60.png
SZ,0.002538462,halo_abs_61.png
SZ,0.002564103,halo_abs_62.png
SZ,0.002589744,halo_abs_63.png
SZ,0.002615385,halo_abs_64.png
SZ,0.002641026,halo_abs_65.png
SZ,0.002666667,halo_abs_66.png
SZ,0.002692308,halo_abs_67.png
SZ,0.002717949,halo_abs_68.png
SZ,0.00274359,halo_abs_69.png
SZ,0.002769231,halo_abs_70.png
SZ,0.002794872,halo_abs_71.png
SZ,0.002820513,halo_abs_72.png
SZ,0.002846154,halo_abs_73.png
SZ,0.002871795,halo_abs_74.png
SZ,0.002897436,halo_abs_75.png
SZ,0.002923077,halo_abs_76.png
SZ,0.002948718,halo_abs_77.png
SZ,0.002974359,halo_abs_78.png
SZ,0.003,halo_abs_79.png
SZ,0.003025641,halo_abs_80.png
SZ,0.003051282,halo_abs_81.png
SZ,0.003076923,halo_abs_82.png
SZ,0.003102564,halo_abs_83.png
SZ,0.003128205,halo_abs_84.png
SZ,0.003153846,halo_abs_85.png
SZ,0.003179487,halo_abs_86.png
SZ,0.003205128,halo_abs_87.png
SZ,0.003230769,halo_abs_88.png
SZ,0.00325641,halo_abs_89.png
SZ,0.003282051,halo_abs_90.png
SZ,0.003307692,halo_abs_91.png
SZ,0.003333333,halo_abs_92.png
SZ,0.003358974,halo_abs_93.png
SZ,0.003384615,halo_abs_94.png
SZ,0.003410256,halo_abs_95.png
SZ,0.003435897,halo_abs_96.png
SZ,0.003461538,halo_abs_97.png
SZ,0.003487179,halo_abs_98.png
SZ,0.003512821,halo_abs_99.png
SZ,0.003538462,halo_abs_100.png
SZ,0.003564103,halo_abs_101.png
SZ,0.003589744,halo_abs_102.png
SZ,0.003615385,halo_abs_103.png
SZ,0.003641026,halo_abs_104.png
SZ,0.003666667,halo_abs_105.png
SZ,0.003692308,halo_abs_106.png
SZ,0.003717949,halo_abs_107.png
SZ,0.00374359,halo_abs_108.png
SZ,0.003769231,halo_abs_109.png
SZ,0.003794872,halo_abs_110.png
SZ,0.003820513,halo_abs_111.png
SZ,0.003846154,halo_abs_112.png
SZ,0.003871795,halo_abs_113.png
SZ,0.003897436,halo_abs_114.png
SZ,0.003923077,halo_abs_115.png
SZ,0.003948718,halo_abs_116.png
SZ,0.003974359,halo_abs_117.png
SZ,0.004,halo_abs_118.png
SZ,0.004025641,halo_abs_119.png
SZ,0.004051282,halo_abs_120.png
SZ,0.004076923,halo_abs_121.png
SZ,0.004102564,halo_abs_122.png
SZ,0.004128205,halo_abs_123.png
SZ,0.004153846,halo_abs_124.png
SZ,0.004179487,halo_abs_125.png
SZ,0.004205128,halo_abs_126.png
SZ,0.004230769,halo_abs_127.png
SZ,0.00425641,halo_abs_128.png
SZ,0.004282051,halo_abs_129.png
SZ,0.004307692,halo_abs_130.png
SZ,0.004333333,halo_abs_131.png
SZ,0.004358974,halo_abs_132.png
SZ,0.004384615,halo_abs_133.png
SZ,0.004410256,halo_abs_134.png
SZ,0.004435897,halo_abs_135.png
SZ,0.004461538,halo_abs_136.png
SZ,0.004487179,halo_abs_137.png
SZ,0.004512821,halo_abs_138.png
SZ,0.004538462,halo_abs_139.png
SZ,0.004564103,halo_abs_140.png
SZ,0.004589744,halo_abs_141.png
SZ,0.004615385,halo_abs_142.png
SZ,0.004666667,halo_abs_144.png
SZ,0.004692308,halo_abs_145.png
SZ,0.004717949,halo_abs_146.png
SZ,0.00474359,halo_abs_147.png
SZ,0.004769231,halo_abs_148.png
SZ,0.004794872,halo_abs_149.png
SZ,0.004820513,halo_abs_150.png
SZ,0.004846154,halo_abs_151.png
SZ,0.004871795,halo_abs_152.png
SZ,0.004897436,halo_abs_153.png
SZ,0.004923077,halo_abs_154.png
SZ,0.004948718,halo_abs_155.png
SZ,0.004974359,halo_abs_156.png
SZ,0.005,halo_abs_157.png
SZ,0.005025641,halo_abs_158.png
SZ,0.005051282,halo_abs_159.png
SZ,0.005076923,halo_abs_160.png
SZ,0.005102564,halo_abs_161.png
SZ,0.005128205,halo_abs_162.png
SZ,0.005153846,halo_abs_163.png
SZ,0.005179487,halo_abs_164.png
SZ,0.005205128,halo_abs_165.png
SZ,0.005230769,halo_abs_166.png
SZ,0.00525641,halo_abs_167.png
SZ,0.005282051,halo_abs_168.png
SZ,0.005307692,halo_abs_169.png
SZ,0.005333333,halo_abs_170.png
SZ,0.005358974,halo_abs_171.png
SZ,0.005384615,halo_abs_172.png
SZ,0.005410256,halo_abs_173.png
SZ,0.005435897,halo_abs_174.png
SZ,0.005461538,halo_abs_175.png
SZ,0.005487179,halo_abs_176.png
SZ,0.005512821,halo_abs_177.png
SZ,0.005538462,halo_abs_178.png
SZ,0.005564103,halo_abs_179.png
SZ,0.005589744,halo_abs_180.png
SZ,0.005615385,halo_abs_181.png
SZ,0.005641026,halo_abs_182.png
SZ,0.005666667,halo_abs_183.png
SZ,0.005692308,halo_abs_184.png
SZ,0.005717949,halo_abs_185.png
SZ,0.00574359,halo_abs_186.png
SZ,0.005769231,halo_abs_187.png
SZ,0.005794872,halo_abs_188.png
SZ,0.005820513,halo_abs_189.png
SZ,0.005846154,halo_abs_190.png
SZ,0.005871795,halo_abs_191.png
SZ,0.005897436,halo_abs_192.png
SZ,0.005923077,halo_abs_193.png
SZ,0.005948718,halo_abs_194.png
SZ,0.005974359,halo_abs_195.png
SZ,0.006,halo_abs_196.png
SZ,0.006025641,halo_abs_197.png
SZ,0.006051282,halo_abs_198.png
SZ,0.006076923,halo_abs_199.png
SZ,0.006102564,halo_abs_200.png
SZ,0.006128205,halo_abs_201.png
SZ,0.006153846,halo_abs_202.png
SZ,0.006179487,halo_abs_203.png
SZ,0.006205128,halo_abs_204.png
SZ,0.006230769,halo_abs_205.png
SZ,0.00625641,halo_abs_206.png
SZ,0.006282051,halo_abs_207.png
SZ,0.006307692,halo_abs_208.png
SZ,0.006333333,halo_abs_209.png
SZ,0.006358974,halo_abs_210.png
SZ,0.006384615,halo_abs_211.png
SZ,0.006410256,halo_abs_212.png
SZ,0.006435897,halo_abs_213.png
SZ,0.006461538,halo_abs_214.png
SZ,0.006487179,halo_abs_215.png
SZ,0.006512821,halo_abs_216.png
SZ,0.006538462,halo_abs_217.png
SZ,0.006564103,halo_abs_218.png
SZ,0.006589744,halo_abs_219.png
SZ,0.006615385,halo_abs_220.png
SZ,0.006641026,halo_abs_221.png
SZ,0.006666667,halo_abs_222.png
SZ,0.006692308,halo_abs_223.png
SZ,0.006717949,halo_abs_224.png
SZ,0.00674359,halo_abs_225.png
SZ,0.006769231,halo_abs_226.png
SZ,0.006794872,halo_abs_227.png
SZ,0.006820513,halo_abs_228.png
SZ,0.006846154,halo_abs_229.png
SZ,0.006871795,halo_abs_230.png
SZ,0.006897436,halo_abs_231.png
SZ,0.006923077,halo_abs_232.png
SZ,0.006948718,halo_abs_233.png
SZ,0.006974359,halo_abs_234.png
SZ,0.007,halo_abs_235.png
SZ,0.007025641,halo_abs_236.png
SZ,0.007051282,halo_abs_237.png
SZ,0.007076923,halo_abs_238.png
SZ,0.007102564,halo_abs_239.png
SZ,0.007128205,halo_abs_240.png
SZ,0.007153846,halo_abs_241.png
SZ,0.007179487,halo_abs_242.png
SZ,0.007205128,halo_abs_243.png
SZ,0.007230769,halo_abs_244.png
SZ,0.00725641,halo_abs_245.png
SZ,0.007282051,halo_abs_246.png
SZ,0.007307692,halo_abs_247.png
SZ,0.007333333,halo_abs_248.png
SZ,0.007358974,halo_abs_249.png
SZ,0.007384615,halo_abs_250.png
SZ,0.007410256,halo_abs_251.png
SZ,0.007435897,halo_abs_252.png
SZ,0.007461538,halo_abs_253.png
SZ,0.007487179,halo_abs_254.png
SZ,0.007512821,halo_abs_255.png
SZ,0.007538462,halo_abs_256.png
SZ,0.007564103,halo_abs_257.png
SZ,0.007589744,halo_abs_258.png
SZ,0.007615385,halo_abs_259.png
SZ,0.007641026,halo_abs_260.png
SZ,0.007666667,halo_abs_261.png
SZ,0.007692308,halo_abs_262.png
SZ,0.007717949,halo_abs_263.png
SZ,0.00774359,halo_abs_264.png
SZ,0.007769231,halo_abs_265.png
SZ,0.007794872,halo_abs_266.png
SZ,0.007820513,halo_abs_267.png
SZ,0.007846154,halo_abs_268.png
SZ,0.007871795,halo_abs_269.png
SZ,0.007897436,halo_abs_270.png
SZ,0.007923077,halo_abs_271.png
SZ,0.007948718,halo_abs_272.png
SZ,0.007974359,halo_abs_273.png
SZ,0.008,halo_abs_274.png
SZ,0.008025641,halo_abs_275.png
SZ,0.008051282,halo_abs_276.png
SZ,0.008076923,halo_abs_277.png
SZ,0.008102564,halo_abs_278.png
SZ,0.008128205,halo_abs_279.png
SZ,0.008153846,halo_abs_280.png
SZ,0.008179487,halo_abs_281.png
SZ,0.008205128,halo_abs_282.png
SZ,0.008230769,halo_abs_283.png
SZ,0.00825641,halo_abs_284.png
SZ,0.008282051,halo_abs_285.png
SZ,0.008307692,halo_abs_286.png
SZ,0.008333333,halo_abs_287.png
SZ,0.008358974,halo_abs_288.png
SZ,0.008384615,halo_abs_289.png
SZ,0.008410256,halo_abs_290.png
SZ,0.008435897,halo_abs_291.png
SZ,0.008461538,halo_abs_292.png
SZ,0.008487179,halo_abs_293.png
SZ,0.008512821,halo_abs_294.png
SZ,0.008538462,halo_abs_295.png
SZ,0.008564103,halo_abs_296.png
SZ,0.008589744,halo_abs_297.png
SZ,0.008615385,halo_abs_298.png
SZ,0.008641026,halo_abs_299.png
SZ,0.008666667,halo_abs_300.png
SZ,0.008692308,halo_abs_301.png
SZ,0.008717949,halo_abs_302.png
SZ,0.00874359,halo_abs_303.png
SZ,0.008769231,halo_abs_304.png
SZ,0.008794872,halo_abs_305.png
SZ,0.008820513,halo_abs_306.png
